Date,Close,High,Low,Open,Volume
1981-08-12,0.08241492509841919,0.08284414436704779,0.08241492509841919,0.08284414436704779,26275200
1981-08-13,0.07983966171741486,0.08026888117440675,0.07983966171741486,0.08026888117440675,27484800
1981-08-14,0.0785520002245903,0.07941043324817217,0.0785520002245903,0.07941043324817217,24192000
1981-08-17,0.0759759470820427,0.07683438032726714,0.0759759470820427,0.07683438032726714,18905600
1981-08-18,0.07425905764102936,0.0751174906209458,0.07425905764102936,0.0751174906209458,17001600
1981-08-19,0.0734005942940712,0.07425902691883984,0.0734005942940712,0.07425902691883984,20675200
1981-08-20,0.07425905764102936,0.07468827699649988,0.07425905764102936,0.07425905764102936,17113600
1981-08-21,0.06910847127437592,0.06996690432611143,0.06910847127437592,0.06996690432611143,41910400
1981-08-24,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06524472555835495,23072000
1981-08-25,0.0665331557393074,0.06696236929399413,0.0665331557393074,0.0665331557393074,40700800
1981-08-26,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06567395533253859,33600000
1981-08-27,0.06567396223545074,0.06610394956360795,0.06567396223545074,0.06567396223545074,25916800
1981-08-28,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06910847127437592,38035200
1981-08-31,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06910847127437592,40947200
1981-09-01,0.0734005942940712,0.07382981347196663,0.0734005942940712,0.0734005942940712,37027200
1981-09-02,0.07468827813863754,0.07511749176964704,0.07468827813863754,0.07468827813863754,19376000
1981-09-03,0.07082534581422806,0.07168377896821608,0.07082534581422806,0.07168377896821608,37475200
1981-09-04,0.0699668824672699,0.07039609599353154,0.0699668824672699,0.07039609599353154,15254400
1981-09-08,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06825003661339181,25446400
1981-09-09,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06782081723213196,30531200
1981-09-10,0.06825005263090134,0.06867926638186783,0.06825005263090134,0.06825005263090134,34809600
1981-09-11,0.06739161908626556,0.06782083283524701,0.06739161908626556,0.06782083283524701,17539200
1981-09-14,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06567395533253859,27686400
1981-09-15,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,19510400
1981-09-16,0.06224023178219795,0.06266945116399318,0.062240231782197945,0.06266945116399318,19353600
1981-09-17,0.06052336469292641,0.060952584067458654,0.060523364692926414,0.060952584067458654,19376000
1981-09-18,0.060952551662921906,0.06138176507824424,0.06095255166292191,0.06095255166292191,26320000
1981-09-21,0.06138179451227188,0.06181101386443688,0.06138179451227188,0.06138179451227188,49033600
1981-09-22,0.05794806405901909,0.05837727764837627,0.05794806405901909,0.05837727764837627,47420800
1981-09-23,0.05666039139032364,0.05751882399040771,0.05666039139032364,0.05751882399040771,28201600
1981-09-24,0.05623122304677963,0.05666043682549083,0.05623122304677963,0.05666043682549083,18300800
1981-09-25,0.04893375188112259,0.0497921848644898,0.04893375188112259,0.0497921848644898,34608000
1981-09-28,0.049362972378730774,0.049792191795675,0.049362972378730774,0.049362972378730774,91728000
1981-09-29,0.051938265562057495,0.05236748492838237,0.051938265562057495,0.051938265562057495,94684800
1981-09-30,0.05236751586198807,0.05279672975082579,0.05236751586198807,0.05236751586198807,49996800
1981-10-01,0.05236751586198807,0.05279672975082579,0.05236751586198807,0.05236751586198807,61129600
1981-10-02,0.05666039139032364,0.0570896105558767,0.05666039139032364,0.05666039139032364,45046400
1981-10-05,0.05837727338075638,0.05923570622773987,0.05837727338075638,0.05837727338075638,43097600
1981-10-06,0.05794806405901909,0.05837727764837627,0.05794806405901909,0.05837727764837627,28358400
1981-10-07,0.06138179451227188,0.06224022748557734,0.06138179451227188,0.06138179451227188,38841600
1981-10-08,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,31091200
1981-10-09,0.06395707279443741,0.06481550549074269,0.06395707279443741,0.06395707279443741,54521600
1981-10-12,0.06610395759344101,0.06653317701641445,0.06610395759344101,0.06610395759344101,27350400
1981-10-13,0.06610395759344101,0.06696239070836241,0.06610395759344101,0.06610395759344101,44195200
1981-10-14,0.06224023178219795,0.06266945116399318,0.062240231782197945,0.06266945116399318,30979200
1981-10-15,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,29433600
1981-10-16,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06309866968902272,36467200
1981-10-19,0.06395707279443741,0.06438629200810139,0.06395707279443741,0.06395707279443741,20585600
1981-10-20,0.06739161908626556,0.06782083283524701,0.06739161908626556,0.06739161908626556,35728000
1981-10-21,0.06739161908626556,0.06782083283524701,0.06739161908626556,0.06739161908626556,76899200
1981-10-22,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.0673915955671291,32278400
1981-10-23,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06567395533253859,27910400
1981-10-26,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06524474173784256,27283200
1981-10-27,0.0665331557393074,0.06739158857970451,0.0665331557393074,0.0665331557393074,85590400
1981-10-28,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,44172800
1981-10-29,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06825003661339181,30486400
1981-10-30,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,52729600
1981-11-02,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,36915200
1981-11-03,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06825003661339181,28380800
1981-11-04,0.06610395759344101,0.06653317701641445,0.06610395759344101,0.06653317701641445,23811200
1981-11-05,0.06138179451227188,0.06181101386443688,0.06138179451227188,0.06181101386443688,23363200
1981-11-06,0.06181100010871887,0.06224021363434008,0.06181100010871887,0.06181100010871887,24595200
1981-11-09,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06266945600509644,20384000
1981-11-10,0.06309866160154343,0.06352788096148121,0.06309866160154343,0.06309866160154343,16755200
1981-11-11,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,27440000
1981-11-12,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.06696237623691559,39916800
1981-11-13,0.06224023178219795,0.06266945116399318,0.062240231782197945,0.06266945116399318,21011200
1981-11-16,0.06138179451227188,0.06181101386443688,0.06138179451227188,0.06181101386443688,22556800
1981-11-17,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06266945600509644,35414400
1981-11-18,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,29142400
1981-11-19,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,40006400
1981-11-20,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06524474173784256,38102400
1981-11-23,0.06224023178219795,0.06309866481476348,0.062240231782197945,0.06309866481476348,22960000
1981-11-24,0.06181100010871887,0.06224021363434008,0.06181100010871887,0.06224021363434008,22153600
1981-11-25,0.06309866160154343,0.06352788096148121,0.06309866160154343,0.06309866160154343,52550400
1981-11-27,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,37251200
1981-11-30,0.06395707279443741,0.06438629200810139,0.06395707279443741,0.06438629200810139,23968000
1981-12-01,0.06395707279443741,0.06438629200810139,0.06395707279443741,0.06395707279443741,23385600
1981-12-02,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,37564800
1981-12-03,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,20428800
1981-12-04,0.06524474173784256,0.06567395533253859,0.06524474173784256,0.06524474173784256,137155200
1981-12-07,0.06567396223545074,0.06610394956360795,0.06567396223545074,0.06567396223545074,59292800
1981-12-08,0.06438631564378738,0.06524474865521634,0.06438631564378738,0.06524474865521634,50624000
1981-12-09,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,34272000
1981-12-10,0.06481550633907318,0.06524472555835495,0.06481550633907318,0.06481550633907318,37408000
1981-12-11,0.06438631564378738,0.06524474865521634,0.06438631564378738,0.06481552928398947,76092800
1981-12-14,0.06224023178219795,0.06309866481476348,0.062240231782197945,0.06309866481476348,25244800
1981-12-15,0.06395707279443741,0.06438629200810139,0.06395707279443741,0.06395707279443741,31315200
1981-12-16,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.06696237623691559,65452800
1981-12-17,0.07254218310117722,0.07297140240588128,0.07254218310117722,0.07254218310117722,51452800
1981-12-18,0.0785520002245903,0.0789812138708688,0.0785520002245903,0.0785520002245903,71724800
1981-12-21,0.07511746883392334,0.07554668806490339,0.07511746883392334,0.07554668806490339,56403200
1981-12-22,0.0764051303267479,0.07683434388024585,0.0764051303267479,0.0764051303267479,53827200
1981-12-23,0.07468827813863754,0.07511749176964704,0.07468827813863754,0.07511749176964704,28896000
1981-12-24,0.07511746883392334,0.07554668806490339,0.07511746883392334,0.07511746883392334,28918400
1981-12-28,0.07168377190828323,0.07254219924670142,0.07168377190828323,0.07254219924670142,36579200
1981-12-29,0.07297144830226898,0.0738298817205766,0.07297144830226898,0.07297144830226898,24236800
1981-12-30,0.0759759470820427,0.07640516657016809,0.0759759470820427,0.0759759470820427,32188800
1981-12-31,0.0759759470820427,0.07640516657016809,0.0759759470820427,0.0759759470820427,54656000
1982-01-04,0.07554671168327332,0.07597592531741663,0.07554671168327332,0.07597592531741663,71254400
1982-01-05,0.07168377190828323,0.07254219924670142,0.07168377190828323,0.07254219924670142,35840000
1982-01-06,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.0712545595257092,66080000
1982-01-07,0.06524474173784256,0.06610394261550033,0.06524474173784256,0.06610394261550033,70044800
1982-01-08,0.06825005263090134,0.06867926638186783,0.06825005263090134,0.06825005263090134,56604800
1982-01-11,0.06395707279443741,0.06438629200810139,0.06395707279443741,0.06438629200810139,33331200
1982-01-12,0.06181100010871887,0.06224021363434008,0.06181100010871887,0.06224021363434008,59920000
1982-01-13,0.06138179451227188,0.06181101386443688,0.06138179451227188,0.06181101386443688,41753600
1982-01-14,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,25715200
1982-01-15,0.06867924332618713,0.06953767627096973,0.06867924332618713,0.06867924332618713,46704000
1982-01-18,0.0699668824672699,0.07082531525081645,0.0699668824672699,0.0699668824672699,28000000
1982-01-19,0.06825005263090134,0.06910848586386059,0.06825005263090134,0.06910848586386059,55507200
1982-01-20,0.0695376768708229,0.06996689621242896,0.0695376768708229,0.0695376768708229,25827200
1982-01-21,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.07082534581422806,33331200
1982-01-22,0.07125456631183624,0.07168378579522104,0.07125456631183624,0.07125456631183624,24259200
1982-01-25,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06953768493473114,44710400
1982-01-26,0.0665331557393074,0.06739158857970451,0.0665331557393074,0.06739158857970451,21212800
1982-01-27,0.06696237623691559,0.06782080916631839,0.06696237623691559,0.06696237623691559,31360000
1982-01-28,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06910847127437592,39603200
1982-01-29,0.0699668824672699,0.07039609599353154,0.0699668824672699,0.0699668824672699,53155200
1982-02-01,0.06910847127437592,0.06996690432611143,0.06910847127437592,0.06996690432611143,38528000
1982-02-02,0.0695376768708229,0.0703961098230106,0.0695376768708229,0.0695376768708229,54275200
1982-02-03,0.0695376768708229,0.06996689621242896,0.0695376768708229,0.0695376768708229,31472000
1982-02-04,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06825003661339181,22041600
1982-02-05,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06782081723213196,40297600
1982-02-08,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,31696000
1982-02-09,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,57904000
1982-02-10,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,38796800
1982-02-11,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,24528000
1982-02-12,0.06438631564378738,0.06481552928398947,0.06438631564378738,0.06438631564378738,19644800
1982-02-16,0.06309866160154343,0.06352788096148121,0.06309866160154343,0.06352788096148121,34316800
